id,original_language,popularity,release_date,title,vote_average,vote_count
1979,en,25.178,13-06-2007,Fantastic Four: Rise of the Silver Surfer,5.6,6983
180296,en,6.832,27-06-2014,They Came Together,5.6,338
50135,de,14.763,07-10-2010,Animals United,5.6,266
653601,en,12.421,27-01-2020,Horse Girl,5.6,463
384521,en,22.105,04-02-2018,The Cloverfield Paradox,5.6,2810
72559,en,29.876,27-03-2013,G.I. Joe: Retaliation,5.6,4984
10008,en,10.609,05-05-2005,An American Haunting,5.6,408
82390,en,19.29,14-09-2012,The Paperboy,5.6,640
22825,en,12.04,17-09-2009,The Box,5.6,1532
9879,en,16.578,28-06-1996,Striptease,5.6,906
9697,en,11.063,20-07-2006,Lady in the Water,5.6,1157
890656,en,52.086,17-02-2022,Fistful of Vengeance,5.6,227
467673,fr,7.648,27-06-2018,Budapest,5.6,365
10956,en,11.7,10-04-2001,Joe Dirt,5.6,618
10603,en,16.655,15-07-1997,George of the Jungle,5.6,1757
542917,es,8.96,25-10-2019,Twin Murders: The Silence of the White City,5.6,271
106747,en,16.124,12-09-2013,Machete Kills,5.6,1650
10891,en,13.673,02-01-2004,Tremors 4: The Legend Begins,5.6,366
9009,en,14.407,08-07-2005,Dark Water,5.6,847
533992,es,7.445,07-09-2018,When Angels Sleep,5.6,226
449415,it,4.692,30-03-2017,Classe Z,5.6,258
10200,en,19.789,10-12-2008,The Day the Earth Stood Still,5.6,2894
441384,en,9.649,21-03-2019,The Beach Bum,5.6,387
82687,en,9.745,19-12-2012,The Guilt Trip,5.6,597
2900,en,11.838,26-08-1999,The Astronaut's Wife,5.6,780
459928,en,14.584,20-06-2017,12 Feet Deep,5.6,385
382511,fr,10.271,28-09-2016,Penny Pincher!,5.6,827
101179,en,12.234,05-08-2012,Truth or Dare,5.6,297
39434,it,10.4,26-01-1996,The Stendhal Syndrome,5.6,202
10610,en,14.283,15-08-2003,The Medallion,5.6,906
9488,en,28.348,07-08-2002,Spy Kids 2: The Island of Lost Dreams,5.6,1855
767499,en,14.216,08-10-2021,The Manor,5.6,208
587496,en,19.394,23-07-2020,The Rental,5.6,688
485811,en,29.985,07-09-2018,Redcon-1,5.6,237
49849,en,31.087,29-07-2011,Cowboys & Aliens,5.6,4466
13564,en,9.441,03-10-2007,Return to House on Haunted Hill,5.6,249
397415,en,13.247,16-03-2017,Vengeance: A Love Story,5.6,233
12518,en,9.332,28-08-1992,Honeymoon in Vegas,5.6,233
420950,fr,5.024,08-02-2017,Alone,5.6,457
52449,en,21.344,16-05-2011,Bad Teacher,5.6,4186
11804,en,12.082,07-01-2005,White Noise,5.6,693
332411,en,12.678,14-04-2016,I Am Wrath,5.6,555
18009,en,18.372,07-04-1994,Leprechaun 2,5.6,250
9782,en,7.743,12-02-2006,The Night Listener,5.6,211
10762,en,9.104,20-08-2004,Without a Paddle,5.6,547
401371,en,11.493,23-02-2018,Mute,5.6,926
314385,en,10.727,12-11-2015,By the Sea,5.6,520
146375,fr,12.361,15-12-2012,On the Other Side of the Tracks,5.6,586
13025,en,8.766,22-02-2008,Diary of the Dead,5.6,647
9381,en,16.188,20-08-2008,Babylon A.D.,5.6,1738
469721,en,12.546,24-11-2017,The Cured,5.6,308
10134,en,20.715,07-04-1989,Cyborg,5.6,544
9586,en,11.942,21-12-1990,The Bonfire of the Vanities,5.6,388
384798,en,18.865,13-05-2016,Kill Command,5.6,494
354287,en,11.145,26-05-2017,War Machine,5.6,960
57431,en,14.834,09-12-2011,The Sitter,5.6,792
36355,en,13.356,17-05-1996,Flipper,5.6,271
23742,en,12.043,26-02-2010,Cop Out,5.6,1300
457943,en,13.25,31-10-2018,Slaughterhouse Rulez,5.6,355
13493,en,12.475,07-03-2008,College Road Trip,5.6,346
1665,en,8.68,12-06-2005,Last Days,5.6,302
466622,en,15.375,31-01-2020,The Rhythm Section,5.6,518
2335,fr,16.426,10-02-2007,Taxi 4,5.6,1041
266639,en,8.382,22-10-2015,Jem and the Holograms,5.6,350
241257,en,11.22,01-10-2015,Regression,5.6,1607
115283,en,13.377,03-10-2013,A.C.O.D.,5.6,222
11523,en,10.056,21-03-2003,View from the Top,5.6,483
804435,en,25.419,16-04-2021,Vanquish,5.6,212
379873,it,4.491,28-01-2016,L'abbiamo fatta grossa,5.6,260
12662,en,8.507,02-04-1986,Psycho III,5.6,298
1024530,en,131.679,10-10-2022,Grimcutty,5.6,217
291272,en,10.007,05-06-2015,We Are Still Here,5.6,413
14239,en,18.84,10-07-1992,Cool World,5.6,589
9447,en,24.682,25-11-1998,Babe: Pig in the City,5.6,1048
298722,it,4.479,23-10-2014,Soap Opera,5.6,223
40805,en,15.617,12-01-2011,The Green Hornet,5.6,2817
10344,en,13.681,10-02-1989,The Fly II,5.6,502
258086,en,6.704,17-10-2013,The Damned,5.6,217
89008,en,7.902,09-09-2011,The Oranges,5.6,448
70074,en,16.382,31-01-2013,Bullet to the Head,5.6,1076
46441,en,14.67,18-10-2010,Mirrors 2,5.6,346
11045,en,20.777,06-10-2004,Taxi,5.6,858
806,en,17.737,06-06-2006,The Omen,5.6,884
185341,es,23.739,31-10-2014,[REC]? Apocalypse,5.6,957
79178,it,5.788,15-12-1995,Savages,5.6,231
10163,en,11.88,05-03-1992,The Lawnmower Man,5.6,585
9334,en,26.028,18-04-2002,The Scorpion King,5.5,2690
385332,en,17.146,10-05-2018,Terminal,5.5,667
6171,en,15.227,21-03-2003,Dreamcatcher,5.5,1503
122857,en,15.374,04-10-2012,Universal Soldier: Day of Reckoning,5.5,351
43931,en,10.454,08-10-2010,My Soul to Take,5.5,445
613911,en,16.306,05-02-2021,Bliss,5.5,506
195269,en,13.808,01-06-2013,12 Rounds 2: Reloaded,5.5,239
13572,en,13.114,27-02-2004,Twisted,5.5,442
80035,en,19.851,26-07-2012,The Watch,5.5,2020
42441,it,6.25,01-10-1999,Tifosi,5.5,304
10727,en,11.803,24-01-2003,Darkness Falls,5.5,480
434555,en,21.849,29-11-2018,The Possession of Hannah Grace,5.5,1106
419472,en,10.613,22-01-2017,The Polka King,5.5,238
100042,en,35.476,12-11-2014,Dumb and Dumber To,5.5,2753
512025,en,19.369,24-09-2021,There's Someone Inside Your House,5.5,496
782760,en,8.024,01-01-2021,COVID-21: Lethal Virus,5.5,227
195590,en,12.738,10-06-2016,Collide,5.5,509
38322,en,30.242,16-02-2011,"Big Mommas: Like Father, Like Son",5.5,1059
11429,en,8.289,04-04-2003,Beyond Re-Animator,5.5,235
581644,en,32.017,03-06-2021,The Misfits,5.5,308
300665,en,19.573,14-09-2017,Leatherface,5.5,1061
2698,en,19.032,09-06-2007,Evan Almighty,5.5,3708
73936,en,6.647,14-10-2011,Retreat,5.5,249
13043,fr,9.602,26-04-2006,Camping,5.5,777
284270,fr,7.008,29-10-2014,Cub,5.5,204
8080,en,7.456,27-08-2004,Suspect Zero,5.5,257
465086,en,23.25,01-01-2020,The Grudge,5.5,993
9623,en,8.296,02-02-1996,The Juror,5.5,306
339547,en,12.673,22-01-2016,Jeruzalem,5.5,502
9904,en,24.285,06-03-2006,The Wild,5.5,890
456740,en,36.511,10-04-2019,Hellboy,5.5,2895
10790,en,9.249,11-09-2006,The Abandoned,5.5,200
10197,en,12.664,03-12-2009,Nine,5.5,504
9838,en,13.441,22-11-1985,King Solomon's Mines,5.5,329
54054,en,10.083,26-01-2012,One for the Money,5.5,871
399131,en,10.995,20-04-2018,Dude,5.5,716
124470,en,10.378,17-03-2014,Exists,5.5,260
10438,en,14.958,14-12-1993,Beethoven's 2nd,5.5,836
575479,fr,14.267,28-08-2019,An Easy Girl,5.5,293
458109,en,14.168,06-04-2018,Spinning Man,5.5,359
339530,en,16.925,06-10-2015,Tremors 5: Bloodlines,5.5,331
11962,en,11.63,26-07-1996,Joe's Apartment,5.5,276
368031,en,10.427,07-01-2016,Friend Request,5.5,1120
13160,en,10.265,01-02-2008,Over Her Dead Body,5.5,399
10802,en,23.307,22-09-1995,Showgirls,5.5,978
9954,en,18.797,08-09-2006,The Covenant,5.5,862
277685,en,19.389,22-10-2014,Unfriended,5.5,3018
42968,es,22.683,03-11-2005,The Nun,5.5,201
37530,en,10.362,14-05-1987,House II: The Second Story,5.5,201
150117,en,11.61,08-02-2013,I Give It a Year,5.5,664
26688,en,9.291,09-09-2009,Sorority Row,5.5,488
523139,en,15.245,20-09-2019,In the Tall Grass,5.5,1813
378236,en,33.123,23-07-2017,The Emoji Movie,5.5,2633
10885,en,14.786,21-03-2008,Shutter,5.5,593
1250,en,40.238,15-01-2007,Ghost Rider,5.5,5087
79371,it,4.789,16-12-2011,Finalmente la felicità,5.5,210
50647,en,16.004,23-02-2012,Wanderlust,5.5,1088
22787,en,15.93,09-09-2009,Whiteout,5.5,615
9794,en,10.538,06-10-2006,Employee of the Month,5.5,515
1927,en,32.802,19-06-2003,Hulk,5.5,5033
602211,en,20.029,19-10-2020,Fatman,5.5,637
248507,fr,8.329,26-02-2014,Superchondriac,5.5,966
9513,en,19.278,15-06-2006,Garfield: A Tail of Two Kitties,5.5,1818
7227,en,11.236,11-03-1977,Airport '77,5.5,224
73861,sr,28.738,16-06-2010,A Serbian Film,5.5,1570
16300,en,8.466,16-02-2001,Down to Earth,5.5,346
9022,en,12.572,09-09-2006,All the Boys Love Mandy Lane,5.5,545
34746,en,9.671,14-01-1994,Death Wish V: The Face of Death,5.5,206
23437,en,30.093,30-04-2010,A Nightmare on Elm Street,5.5,2327
43919,en,14.107,26-08-2010,Hatchet II,5.5,311
19899,en,23.828,19-09-2009,Couples Retreat,5.5,1701
10878,en,11.215,09-02-2001,Saving Silverman,5.5,432
255798,en,14.927,04-09-2014,Burying the Ex,5.5,401
17350,fr,8.413,01-01-2005,The Brice Man,5.5,1089
20737,en,10.219,01-08-1997,Air Bud,5.5,390
434355,fr,14.902,07-04-2018,Taxi 5,5.5,873
419700,en,10.286,14-04-2017,Sandy Wexler,5.5,464
76649,en,15.063,18-02-2014,Pompeii,5.5,2917
5851,en,12.404,14-03-2002,Showtime,5.5,822
287948,en,28.456,02-09-2015,The Transporter Refueled,5.5,1298
19173,es,33.893,17-10-2008,Diary of a Nymphomaniac,5.5,252
14098,en,10.299,22-07-2008,100 Feet,5.5,246
8859,en,19.404,15-12-2000,"Dude, Where's My Car?",5.5,1544
134366,en,12.965,12-10-2012,Grave Encounters 2,5.5,768
58444,it,7.593,04-02-2011,Women Vs Men,5.5,580
19556,en,15.741,13-03-2009,Miss March,5.5,306
83,en,13.205,06-08-2004,Open Water,5.5,911
339988,en,18.435,27-04-2017,The Circle,5.5,3996
421792,en,10.675,01-08-2018,Down a Dark Hall,5.5,593
210860,en,20.415,21-01-2015,Mortdecai,5.5,2412
9776,en,9.95,28-03-2003,Head of State,5.5,237
488113,en,16.879,14-12-2017,Christmas Wedding Planner,5.5,383
7006,en,8.65,05-01-2007,White Noise 2: The Light,5.5,213
79395,it,6.669,07-10-2011,Ex 2: Still Friends,5.5,246
77234,en,13.052,18-04-2013,The Numbers Station,5.5,478
17047,en,18.701,12-03-2004,Agent Cody Banks 2: Destination London,5.5,543
12499,en,11.605,09-05-1997,Fathers' Day,5.5,240
282035,en,26.796,06-06-2017,The Mummy,5.5,6395
70578,en,11.262,13-10-2011,Trespass,5.5,1005
7233,en,11.575,01-07-2005,Rebound,5.5,283
77663,en,15.104,12-07-2013,Killing Season,5.5,858
615177,en,9.411,03-04-2020,Coffee & Kareem,5.5,340
444902,en,13.564,24-05-2017,Dirty Dancing,5.5,399
12121,en,8.989,06-01-1993,Made in America,5.5,294
364116,en,11.109,25-02-2016,The Other Side of the Door,5.5,724
14435,en,13.909,16-01-2009,My Bloody Valentine,5.5,953
10075,en,11.93,26-01-2007,Blood and Chocolate,5.5,250
513083,en,9.528,08-05-2019,Wine Country,5.5,457
52124,it,5.112,17-12-2009,Io & Marilyn,5.5,381
17413,fr,7.49,28-04-2009,Incognito,5.5,216
10546,en,13.384,29-08-1996,The Crow: City of Angels,5.5,413
10165,en,6.454,01-04-1953,Fear and Desire,5.5,394
613377,fr,7.887,14-10-2020,30 Days Max,5.5,274
612152,en,10.672,18-07-2019,Secret Obsession,5.5,970
520720,en,15.758,15-02-2019,Kim Possible,5.5,223
345067,it,4.298,18-06-2015,Torno indietro e cambio vita,5.5,280
97430,en,16.091,02-11-2012,The Man with the Iron Fists,5.5,973
86868,fr,6.262,31-01-2012,Would I Lie to You? 3,5.5,299
9592,en,19.061,10-07-2006,Open Water 2: Adrift,5.5,590
437,en,18.79,15-04-2002,Cube 2: Hypercube,5.5,1179
13401,en,13.008,29-02-2008,The Accidental Husband,5.5,487
12618,en,10.377,08-10-1999,Random Hearts,5.5,277
10329,en,20.469,09-06-1995,Congo,5.5,725
9531,en,18.546,17-06-1983,Superman III,5.5,1427
340103,en,13.345,11-11-2016,The Monster,5.5,488
32390,fr,5.938,23-11-2005,Royal Palace,5.5,248
50217,en,6.783,28-01-2011,From Prada to Nada,5.5,286
4257,en,36.918,12-04-2006,Scary Movie 4,5.5,2739
75198,fr,8.764,05-10-2011,Welcome Aboard,5.5,469
1975,en,14.099,12-10-2006,The Grudge 2,5.5,861
529784,fr,7.701,26-12-2018,A Faithful Man,5.5,231
253310,en,11.312,02-07-2014,Premature,5.5,394
362826,en,8.531,13-04-2018,Wildling,5.5,300
6519,en,19.082,05-08-2005,The Dukes of Hazzard,5.5,970
18998,en,10.577,11-07-1995,Darkman II: The Return of Durant,5.5,226
75622,en,9.431,23-11-2011,Rampart,5.5,295
9817,en,11.48,10-10-2006,Save the Last Dance 2,5.5,202
7182,en,14.614,16-09-2005,Venom,5.5,274
262338,en,14.516,12-08-2014,Good People,5.5,401
9651,en,16.605,01-07-1984,Supergirl,5.5,486
371865,fr,6.899,13-05-2016,Slack Bay,5.5,221
246403,en,17.481,19-09-2014,Tusk,5.5,1111
22949,en,18.649,24-11-2009,Old Dogs,5.5,622
265016,en,8.884,17-10-2014,Extraterrestrial,5.5,426
14365,en,15.605,10-05-2002,Killing Me Softly,5.5,240
10587,en,13.659,02-04-1987,Police Academy 4: Citizens on Patrol,5.5,954
10481,en,14.992,07-10-2000,102 Dalmatians,5.5,1173
9969,en,17.223,22-11-2006,Deck the Halls,5.5,516
222936,en,13.493,29-05-2015,Aloha,5.5,1803
68737,en,28.721,12-12-2014,Seventh Son,5.5,2237
9356,en,11.665,14-12-1990,Look Who's Talking Too,5.5,1191
13761,en,25.651,04-08-1998,Pocahontas II: Journey to a New World,5.5,1182
9793,en,51.57,22-03-2007,The Hills Have Eyes 2,5.5,1192
9625,en,12.318,04-10-1996,The Glimmer Man,5.5,320
343173,en,12.706,15-06-2015,The Rezort,5.5,325
420245,en,11.418,03-02-2017,Don't Knock Twice,5.5,648
47327,en,23.113,24-02-2011,Drive Angry,5.5,1580
12171,en,8.003,05-12-2007,The Deaths of Ian Stone,5.5,251
24801,en,13.614,24-03-2006,Cow Belles,5.5,219
23023,en,29.156,14-01-2010,Tooth Fairy,5.5,1748
18885,en,9.456,06-05-1994,3 Ninjas Kick Back,5.5,243
8275,en,37.667,07-12-2006,American Pie Presents: The Naked Mile,5.5,1744
456750,en,14.557,23-03-2018,"Game Over, Man!",5.5,807
244566,en,11.58,15-08-2014,Life After Beth,5.5,574
19918,en,22.101,16-01-2009,Spread,5.5,739
11812,en,13.902,12-04-2002,The Sweetest Thing,5.5,912
11817,en,18.395,28-03-2003,Bulletproof Monk,5.5,767
313943,en,12.384,01-07-2017,Revolt,5.5,301
43557,it,5.873,21-12-2001,Merry Christmas,5.5,247
9271,en,13.747,04-08-1995,Virtuosity,5.5,437
486520,fr,6.121,20-06-2018,Looking for Teddy,5.5,225
182219,fr,0.6,17-04-2013,Serial Teachers,5.5,1112
14175,en,14.579,25-03-2005,Valiant,5.5,765
301846,en,11.487,01-10-2015,Howl,5.5,399
11607,en,11.627,13-01-1989,DeepStar Six,5.5,221
291413,en,12.096,18-10-2016,Within,5.5,241
2752,en,8.369,01-03-2002,40 Days and 40 Nights,5.5,960
201088,en,23.293,13-01-2015,Blackhat,5.5,1767
11425,en,15.54,18-03-1997,"Honey, We Shrunk Ourselves",5.5,566
413471,en,13.119,07-10-2016,The Late Bloomer,5.5,305
277355,en,14.903,26-02-2015,Everly,5.5,460
10342,en,7.804,11-08-1999,Teaching Mrs. Tingle,5.5,280
210047,en,9.455,20-09-2013,Cold Comes the Night,5.5,211
61012,en,31.926,10-10-2012,Silent Hill: Revelation 3D,5.5,1348
230179,en,13.425,05-09-2014,Big Game,5.5,1010
19366,en,12.488,06-04-2001,Josie and the Pussycats,5.5,255
13767,en,36.992,01-11-2006,The Santa Clause 3: The Escape Clause,5.5,869
9471,en,30.925,27-06-2003,Charlie's Angels: Full Throttle,5.5,2651
39346,en,11.509,09-09-1997,Casper: A Spirited Beginning,5.5,258
10012,en,26.236,25-02-2005,Cursed,5.5,588
354282,en,20.117,17-02-2016,The Osiris Child: Science Fiction Volume One,5.5,393
51925,fr,5.383,10-03-1982,The Under-Gifted In Vacation,5.5,208
9067,en,14.404,31-03-1995,Tank Girl,5.5,381
104755,en,11.173,10-09-2012,The Lords of Salem,5.5,714
10281,en,22.533,13-05-1988,Friday the 13th Part VII: The New Blood,5.5,807
37931,en,12.044,21-05-2010,MacGruber,5.5,461
29564,en,14.325,19-01-2010,Smokin' Aces 2: Assassins' Ball,5.5,220
54309,it,6.419,14-02-2007,The Night Before the Exams Today,5.4,639
12597,en,15.667,03-10-2000,Hellraiser: Inferno,5.4,363
8274,en,31.549,30-10-2005,American Pie Presents: Band Camp,5.4,1806
341077,en,11.645,24-08-2015,Tiger House,5.4,241
8944,en,6.877,17-10-2008,What Just Happened,5.4,359
63207,en,10.377,12-09-2011,Intruders,5.4,430
500904,en,11.79,29-03-2019,A Vigilante,5.4,303
452832,en,16.633,24-01-2019,Serenity,5.4,1354
14913,en,16.876,20-10-2007,Boogeyman 2,5.4,231
10988,en,9.188,22-03-1996,Diabolique,5.4,231
1735,en,30.279,01-07-2008,The Mummy: Tomb of the Dragon Emperor,5.4,3844
254191,en,9.495,12-09-2014,Honeymoon,5.4,512
92182,en,8.338,21-01-2011,Silent House,5.4,331
76617,en,34.262,03-01-2013,Texas Chainsaw 3D,5.4,1368
11863,en,12.161,13-10-1995,Jade,5.4,201
429238,en,5.995,06-01-2017,Coin Heist,5.4,251
6933,en,11.787,04-01-2008,One Missed Call,5.4,650
811072,es,25.014,23-07-2021,Two,5.4,272
867,en,19.645,21-05-1993,Sliver,5.4,543
348537,es,5.875,20-11-2015,Spanish Affair 2,5.4,361
12594,en,12.824,12-03-1999,Wishmaster 2: Evil Never Dies,5.4,201
518880,es,8.285,03-08-2018,Solo,5.4,217
454283,en,12.706,01-06-2018,Action Point,5.4,298
284564,en,10.118,15-09-2016,31,5.4,670
18162,en,18.039,05-06-2009,Land of the Lost,5.4,1117
500919,en,16.312,30-05-2018,211,5.4,378
323674,en,7.052,14-03-2015,6 Years,5.4,680
252607,fr,5.528,12-03-2014,Junior,5.4,636
84174,en,17.011,23-01-2012,Bachelorette,5.4,1098
399173,en,15.08,08-06-2016,The Assignment,5.4,411
87368,fr,5.307,13-06-2011,17 Girls,5.4,287
11237,en,25.282,26-08-2004,Anacondas: The Hunt for the Blood Orchid,5.4,778
9796,en,12.595,01-12-2006,Turistas,5.4,690
411144,en,10.241,17-05-2019,We Have Always Lived in the Castle,5.4,242
10824,en,11.441,17-03-1995,Candyman: Farewell to the Flesh,5.4,287
2274,en,11.517,05-10-2007,The Seeker: The Dark Is Rising,5.4,353
11335,en,16.927,12-12-1980,Popeye,5.4,503
19794,en,10.044,19-06-2009,Labor Pains,5.4,373
10984,en,7.275,02-02-2001,Valentine,5.4,443
3132,en,14.709,07-06-2002,Bad Company,5.4,634
624060,fr,6.246,30-08-2019,Back to School,5.4,224
450179,fr,7.875,10-05-2017,Problemos,5.4,330
10923,en,18.608,14-03-2003,Agent Cody Banks,5.4,941
330947,en,7.936,17-03-2017,Song to Song,5.4,758
7839,en,10.669,09-09-2006,Wedding Daze,5.4,237
11618,en,14.787,23-07-1999,The Haunting,5.4,1150
121856,en,25.032,21-12-2016,Assassin's Creed,5.4,7007
645856,en,21.835,26-03-2021,The Seventh Day,5.4,213
58428,en,15.676,18-08-2011,The Innkeepers,5.4,547
9842,en,8.713,29-09-2006,School for Scoundrels,5.4,292
6589,en,15.205,03-08-2007,Underdog,5.4,594
530081,en,12.629,08-02-2019,The Man Who Killed Hitler and Then the Bigfoot,5.4,353
741998,it,13.703,02-10-2020,The Binding,5.4,212
535581,en,13.16,15-05-2019,The Dead Don't Die,5.4,2126
520360,en,13.641,04-09-2018,King of Thieves,5.4,346
375327,en,8.928,22-09-2017,Submergence,5.4,249
16258,en,18.266,09-01-2009,The Butterfly Effect 3: Revelations,5.4,468
10007,en,15.999,19-05-2006,See No Evil,5.4,535
1977,en,16.011,12-05-2009,The Grudge 3,5.4,502
516043,it,5.734,01-05-2018,Arrivano i prof,5.4,351
340677,en,17.502,09-09-2016,I.T.,5.4,543
38317,en,19.082,06-07-2011,Zookeeper,5.4,1425
442064,en,11.259,12-01-2018,Proud Mary,5.4,439
401905,en,14.603,12-05-2018,Fahrenheit 451,5.4,723
25678,en,16.29,01-05-1987,American Ninja 2: The Confrontation,5.4,215
4551,en,16.124,04-03-2005,Be Cool,5.4,752
595985,en,15.347,15-05-2019,Cold Blood,5.4,316
17918,en,24.096,19-02-1982,Swamp Thing,5.4,288
16991,en,9.354,10-04-2009,Observe and Report,5.4,553
563741,it,4.426,19-12-2018,Amici come prima,5.4,227
300803,en,19.011,24-02-2015,Dragonheart 3: The Sorcerer's Curse,5.4,208
97434,en,10.265,25-04-2012,Gambit,5.4,563
1641,en,10.548,12-03-1999,Forces of Nature,5.4,450
286873,en,14.415,23-10-2014,Northmen: A Viking Saga,5.4,299
82990,en,22.458,17-10-2012,Paranormal Activity 4,5.4,1638
80015,fr,5.164,07-12-2011,Hollywoo,5.4,540
76757,en,51.626,04-02-2015,Jupiter Ascending,5.4,6063
9456,en,12.853,23-01-2000,The Crow: Salvation,5.4,259
850018,en,14.441,11-03-2022,Windfall,5.4,312
426285,ja,19.103,01-12-2017,Fullmetal Alchemist,5.4,472
253414,en,10.611,22-10-2015,Rock the Kasbah,5.4,285
11950,en,16.751,29-06-1984,Cannonball Run II,5.4,252
11249,en,54.599,12-11-2004,Seed of Chucky,5.4,1290
9264,en,17.328,08-05-1992,Poison Ivy,5.4,277
14560,en,17.224,15-01-2009,Paul Blart: Mall Cop,5.4,2135
1499,en,15.594,17-03-1993,Teenage Mutant Ninja Turtles III,5.4,644
23047,en,32.816,07-01-2011,Season of the Witch,5.4,2116
15709,fr,6.226,07-01-2009,Changing Sides,5.4,268
203834,en,16.547,07-11-2014,Jessabelle,5.4,701
96936,en,12.06,12-06-2013,The Bling Ring,5.4,2801
286538,en,11.659,24-03-2017,Bokeh,5.4,217
11037,en,10.71,17-01-1986,Iron Eagle,5.4,239
453201,en,13.855,02-02-2018,The 15:17 to Paris,5.4,1450
11361,en,27.967,12-10-1989,Halloween 5: The Revenge of Michael Myers,5.4,960
190847,en,13.207,11-08-2013,The Last Days on Mars,5.4,676
19585,en,18.426,24-07-2009,G-Force,5.4,1595
10160,en,14.936,11-08-1989,A Nightmare on Elm Street: The Dream Child,5.4,997
447665,en,26.085,26-01-2018,Kickboxer: Retaliation,5.4,245
42194,en,24.656,20-03-2010,Tekken,5.4,579
125509,en,43.168,23-10-2012,Wrong Turn 5: Bloodlines,5.4,761
505063,en,6.059,26-08-2018,Await Further Instructions,5.4,221
452068,en,8.462,26-05-2017,Drone,5.4,225
531949,en,7.64,20-07-2018,Father of the Year,5.4,407
227348,en,26.849,01-01-2014,Paranormal Activity: The Marked Ones,5.4,1257
157375,en,12.314,30-08-2013,The Lifeguard,5.4,248
13702,en,21.488,12-09-2004,A Dirty Shame,5.4,232
414,en,24.733,16-06-1995,Batman Forever,5.4,4475
10658,en,13.273,01-08-1986,Howard the Duck,5.4,830
43593,en,37.368,20-08-2010,Piranha 3D,5.4,1856
19824,en,16.524,02-06-2009,Van Wilder: Freshman Year,5.4,277
24150,en,22.143,28-08-2009,Halloween II,5.4,1152
49950,en,12.23,04-02-2011,The Roommate,5.4,821
11469,en,15.75,21-11-2001,Black Knight,5.4,951
7840,en,24.729,22-02-2008,"10,000 BC",5.4,2556
457915,es,15.419,23-11-2018,Superlopez,5.4,218
353686,en,6.859,28-08-2015,Visions,5.4,386
9827,en,6.783,23-01-1998,Phantoms,5.4,280
419504,it,5.984,07-12-2016,Religious Place of Worship,5.4,219
14034,en,8.495,31-05-2001,What's the Worst That Could Happen?,5.4,250
465109,en,8.87,27-04-2018,The Week Of,5.4,674
401561,en,16.032,19-01-2018,Mom and Dad,5.4,844
127493,en,12.873,06-09-2012,Stolen,5.4,882
239573,en,11.778,05-03-2015,Unfinished Business,5.4,701
